drugname1,drugname2,cellline,score
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,-24
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,-73
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,-25
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,-27
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-16
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,-8
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,-64
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,31
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,-52
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,ACH-000825,-81
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,ACH-000825,-148
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CS(=O)(=O)OCCCCOS(C)(=O)=O,ACH-000825,-72
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,-16
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,-72
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,ACH-000825,-18
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,ACH-000825,-33
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,O=P1(N(CCCl)CCCl)NCCCO1,ACH-000825,-149
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CN(C)NN=C1N=CN=C1C(N)=O,ACH-000825,-46
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,ACH-000825,-61
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-44
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,-91
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,-51
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,-37
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,ACH-000825,-40
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ACH-000825,9
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,NC(=O)NO,ACH-000825,-53
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,O=P1(NCCCl)OCCCN1CCCl,ACH-000825,-64
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,ACH-000825,-59
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CC(C)Cn1cnc2c(N)nc3ccccc3c21,ACH-000825,-69
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CN(C)c1nc(N(C)C)nc(N(C)C)n1,ACH-000825,-51
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ACH-000825,-40
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,ACH-000825,-36
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,ACH-000825,-55
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,ACH-000825,-2
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,ACH-000825,-168
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,ACH-000825,28
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,-32
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,ACH-000825,-197.9169341
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,ACH-000825,-41
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,-112
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,ACH-000825,-68
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,ACH-000825,-178
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,-139
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,ACH-000825,-197.9169341
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Cn1nnc2c(C(N)=O)ncn2c1=O,ACH-000825,-43
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,ACH-000825,23
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,ACH-000825,-79
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,73
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,37
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,117
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,80
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,5
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,27
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,ACH-000825,0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,ACH-000825,-2
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CS(=O)(=O)OCCCCOS(C)(=O)=O,ACH-000825,-40
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,-57
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=NN(CCCl)C(=O)NCCCl,ACH-000825,68
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,-11
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,ACH-000825,13
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,ACH-000825,-36
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=P1(N(CCCl)CCCl)NCCCO1,ACH-000825,-197.9169341
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CN(C)NN=C1N=CN=C1C(N)=O,ACH-000825,-55
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,ACH-000825,57
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-22
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,-33
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,ACH-000825,13
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,18
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,34
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,1
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-4
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,7
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,29
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,-13
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,57
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,51
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,ACH-000825,-91
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ACH-000825,-13
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,NC(=O)NO,ACH-000825,-31
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=P1(NCCCl)OCCCN1CCCl,ACH-000825,-92
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,ACH-000825,-28
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CC(C)Cn1cnc2c(N)nc3ccccc3c21,ACH-000825,30
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CN(C)c1nc(N(C)C)nc(N(C)C)n1,ACH-000825,-42
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,ACH-000825,156.5481246
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ACH-000825,7
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,ACH-000825,17
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,ACH-000825,43
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,ACH-000825,27
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,ACH-000825,-56
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,ACH-000825,117
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,16
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,ACH-000825,-46
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,ACH-000825,-53
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,56
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,ACH-000825,-57
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,ACH-000825,17
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,-116
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,ACH-000825,57
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Cn1nnc2c(C(N)=O)ncn2c1=O,ACH-000825,-33
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,ACH-000825,128
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,ACH-000825,35
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,ACH-000825,8
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,-15
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,-41
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,ACH-000825,-65
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,ACH-000825,-19
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CN(C)NN=C1N=CN=C1C(N)=O,ACH-000825,-77
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-55
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,-49
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,-15
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,-75
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ACH-000825,26
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CN(C)c1nc(N(C)C)nc(N(C)C)n1,ACH-000825,-19
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,ACH-000825,-47
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,ACH-000825,-48
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,ACH-000825,-27
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,ACH-000825,-113
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,ACH-000825,31
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,-12
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,-88
CN(C)c1nc(N(C)C)nc(N(C)C)n1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,-65
CN(C)c1nc(N(C)C)nc(N(C)C)n1,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,-44
CN(C)c1nc(N(C)C)nc(N(C)C)n1,CN(C)NN=C1N=CN=C1C(N)=O,ACH-000825,-36
CN(C)c1nc(N(C)C)nc(N(C)C)n1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-3
CN(C)c1nc(N(C)C)nc(N(C)C)n1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,-90
CN(C)c1nc(N(C)C)nc(N(C)C)n1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,-102
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,ACH-000825,4
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,ACH-000825,83
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,ACH-000825,-7
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,ACH-000825,-63
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,ACH-000825,134
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,18
CN(C)c1nc(N(C)C)nc(N(C)C)n1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,ACH-000825,-48
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,ACH-000825,-53
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,ACH-000825,106
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,ACH-000825,-47
CN(C)c1nc(N(C)C)nc(N(C)C)n1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ACH-000825,-40
CN(C)c1nc(N(C)C)nc(N(C)C)n1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,ACH-000825,-8
NC(=O)NO,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,ACH-000825,22
